Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season,League,Round
2025-10-05,Olympique Lyonnais,Toulouse,1,2,A,1,0,H,2025-26,LIGUE_1,Matchday 7
2025-10-05,RC Strasbourg Alsace,Angers SCO,5,0,H,1,0,H,2025-26,LIGUE_1,Matchday 7
2025-10-05,Le Havre,Stade Rennais FC 1901,2,2,D,1,2,A,2025-26,LIGUE_1,Matchday 7
2025-10-05,AS Monaco,OGC Nice,2,2,D,1,2,A,2025-26,LIGUE_1,Matchday 7
2025-10-05,Lille OSC,Paris Saint-Germain,1,1,D,0,0,D,2025-26,LIGUE_1,Matchday 7
2025-10-17,Paris Saint-Germain,RC Strasbourg Alsace,3,3,D,1,2,A,2025-26,LIGUE_1,Matchday 8
2025-10-18,OGC Nice,Olympique Lyonnais,3,2,H,2,1,H,2025-26,LIGUE_1,Matchday 8
2025-10-18,Angers SCO,AS Monaco,1,1,D,0,0,D,2025-26,LIGUE_1,Matchday 8
2025-10-18,Olympique de Marseille,Le Havre,6,2,H,1,1,D,2025-26,LIGUE_1,Matchday 8
2025-10-19,Racing Club de Lens,Paris,2,1,H,1,1,D,2025-26,LIGUE_1,Matchday 8
2025-10-19,FC Lorient,Stade Brestois 29,3,3,D,1,2,A,2025-26,LIGUE_1,Matchday 8
2025-10-19,Toulouse,FC Metz,4,0,H,2,0,H,2025-26,LIGUE_1,Matchday 8
2025-10-19,Stade Rennais FC 1901,AJ Auxerre,2,2,D,1,1,D,2025-26,LIGUE_1,Matchday 8
2025-10-19,FC Nantes,Lille OSC,0,2,A,0,1,A,2025-26,LIGUE_1,Matchday 8
2025-10-24,Paris,FC Nantes,1,2,A,1,2,A,2025-26,LIGUE_1,Matchday 9
2025-10-25,Stade Brestois 29,Paris Saint-Germain,0,3,A,0,2,A,2025-26,LIGUE_1,Matchday 9
2025-10-25,AS Monaco,Toulouse,1,0,H,1,0,H,2025-26,LIGUE_1,Matchday 9
2025-10-25,Racing Club de Lens,Olympique de Marseille,2,1,H,1,1,D,2025-26,LIGUE_1,Matchday 9
2025-10-26,Lille OSC,FC Metz,6,1,H,2,0,H,2025-26,LIGUE_1,Matchday 9
2025-10-26,AJ Auxerre,Le Havre,0,1,A,0,0,D,2025-26,LIGUE_1,Matchday 9
2025-10-26,Angers SCO,FC Lorient,2,0,H,1,0,H,2025-26,LIGUE_1,Matchday 9
2025-10-26,Stade Rennais FC 1901,OGC Nice,1,2,A,0,2,A,2025-26,LIGUE_1,Matchday 9
2025-10-26,Olympique Lyonnais,RC Strasbourg Alsace,2,1,H,1,1,D,2025-26,LIGUE_1,Matchday 9
2025-10-29,Le Havre,Stade Brestois 29,1,0,H,0,0,D,2025-26,LIGUE_1,Matchday 10
2025-10-29,FC Lorient,Paris Saint-Germain,1,1,D,0,0,D,2025-26,LIGUE_1,Matchday 10
2025-10-29,FC Metz,Racing Club de Lens,2,0,H,0,0,D,2025-26,LIGUE_1,Matchday 10
2025-10-29,OGC Nice,Lille OSC,2,0,H,1,0,H,2025-26,LIGUE_1,Matchday 10
2025-10-29,FC Nantes,AS Monaco,3,5,A,2,2,D,2025-26,LIGUE_1,Matchday 10
2025-10-29,Paris,Olympique Lyonnais,3,3,D,0,1,A,2025-26,LIGUE_1,Matchday 10
2025-10-29,Toulouse,Stade Rennais FC 1901,2,2,D,0,0,D,2025-26,LIGUE_1,Matchday 10
2025-10-29,Olympique de Marseille,Angers SCO,2,2,D,0,1,A,2025-26,LIGUE_1,Matchday 10
2025-10-29,RC Strasbourg Alsace,AJ Auxerre,3,0,H,0,0,D,2025-26,LIGUE_1,Matchday 10
2025-11-01,Paris Saint-Germain,OGC Nice,1,0,H,0,0,D,2025-26,LIGUE_1,Matchday 11
2025-11-01,AS Monaco,Paris,0,1,A,0,0,D,2025-26,LIGUE_1,Matchday 11
2025-11-01,AJ Auxerre,Olympique de Marseille,0,1,A,0,1,A,2025-26,LIGUE_1,Matchday 11
2025-11-02,Stade Rennais FC 1901,RC Strasbourg Alsace,4,1,H,2,0,H,2025-26,LIGUE_1,Matchday 11
2025-11-02,FC Nantes,FC Metz,0,2,A,0,0,D,2025-26,LIGUE_1,Matchday 11
2025-11-02,Toulouse,Le Havre,0,0,D,0,0,D,2025-26,LIGUE_1,Matchday 11
2025-11-02,Lille OSC,Angers SCO,1,0,H,1,0,H,2025-26,LIGUE_1,Matchday 11
2025-11-02,Racing Club de Lens,FC Lorient,3,0,H,1,0,H,2025-26,LIGUE_1,Matchday 11
2025-11-02,Stade Brestois 29,Olympique Lyonnais,0,0,D,0,0,D,2025-26,LIGUE_1,Matchday 11
2025-11-07,Paris,Stade Rennais FC 1901,0,1,A,0,0,D,2025-26,LIGUE_1,Matchday 12
2025-11-08,Olympique de Marseille,Stade Brestois 29,3,0,H,2,0,H,2025-26,LIGUE_1,Matchday 12
2025-11-08,Le Havre,FC Nantes,1,1,D,0,1,A,2025-26,LIGUE_1,Matchday 12
2025-11-08,AS Monaco,Racing Club de Lens,1,4,A,1,3,A,2025-26,LIGUE_1,Matchday 12
2025-11-09,FC Lorient,Toulouse,1,1,D,1,0,H,2025-26,LIGUE_1,Matchday 12
2025-11-09,FC Metz,OGC Nice,2,1,H,0,1,A,2025-26,LIGUE_1,Matchday 12
2025-11-09,RC Strasbourg Alsace,Lille OSC,2,0,H,1,0,H,2025-26,LIGUE_1,Matchday 12
2025-11-09,Angers SCO,AJ Auxerre,2,0,H,0,0,D,2025-26,LIGUE_1,Matchday 12
2025-11-09,Olympique Lyonnais,Paris Saint-Germain,2,3,A,1,2,A,2025-26,LIGUE_1,Matchday 12
2024-08-16,Le Havre,Paris Saint-Germain,1,4,A,0,1,A,2024-25,LIGUE_1,Matchday 1
2024-08-17,Stade Brestois 29,Olympique de Marseille,1,5,A,1,3,A,2024-25,LIGUE_1,Matchday 1
2024-08-17,Stade de Reims,Lille OSC,0,2,A,0,1,A,2024-25,LIGUE_1,Matchday 1
2024-08-17,AS Monaco,AS Saint-Étienne,1,0,H,1,0,H,2024-25,LIGUE_1,Matchday 1
2024-08-18,AJ Auxerre,OGC Nice,2,1,H,1,1,D,2024-25,LIGUE_1,Matchday 1
2024-08-18,Montpellier HSC,RC Strasbourg Alsace,1,1,D,0,0,D,2024-25,LIGUE_1,Matchday 1
2024-08-18,Toulouse,FC Nantes,0,0,D,0,0,D,2024-25,LIGUE_1,Matchday 1
2024-08-18,Angers SCO,Racing Club de Lens,0,1,A,0,1,A,2024-25,LIGUE_1,Matchday 1
2024-08-18,Stade Rennais FC 1901,Olympique Lyonnais,3,0,H,2,0,H,2024-25,LIGUE_1,Matchday 1
2024-08-23,Paris Saint-Germain,Montpellier HSC,6,0,H,2,0,H,2024-25,LIGUE_1,Matchday 2
2024-08-24,Olympique Lyonnais,AS Monaco,0,2,A,0,0,D,2024-25,LIGUE_1,Matchday 2
2024-08-24,Lille OSC,Angers SCO,2,0,H,1,0,H,2024-25,LIGUE_1,Matchday 2
2024-08-24,AS Saint-Étienne,Le Havre,0,2,A,0,0,D,2024-25,LIGUE_1,Matchday 2
2024-08-25,Racing Club de Lens,Stade Brestois 29,2,0,H,2,0,H,2024-25,LIGUE_1,Matchday 2
2024-08-25,RC Strasbourg Alsace,Stade Rennais FC 1901,3,1,H,1,0,H,2024-25,LIGUE_1,Matchday 2
2024-08-25,FC Nantes,AJ Auxerre,2,0,H,1,0,H,2024-25,LIGUE_1,Matchday 2
2024-08-25,OGC Nice,Toulouse,1,1,D,0,0,D,2024-25,LIGUE_1,Matchday 2
2024-08-25,Olympique de Marseille,Stade de Reims,2,2,D,1,0,H,2024-25,LIGUE_1,Matchday 2
2024-08-30,Olympique Lyonnais,RC Strasbourg Alsace,4,3,H,1,1,D,2024-25,LIGUE_1,Matchday 3
2024-08-31,Stade Brestois 29,AS Saint-Étienne,4,0,H,2,0,H,2024-25,LIGUE_1,Matchday 3
2024-08-31,Montpellier HSC,FC Nantes,1,3,A,1,2,A,2024-25,LIGUE_1,Matchday 3
2024-08-31,Toulouse,Olympique de Marseille,1,3,A,0,2,A,2024-25,LIGUE_1,Matchday 3
2024-09-01,AS Monaco,Racing Club de Lens,1,1,D,0,0,D,2024-25,LIGUE_1,Matchday 3
2024-09-01,Angers SCO,OGC Nice,1,4,A,0,2,A,2024-25,LIGUE_1,Matchday 3
2024-09-01,Le Havre,AJ Auxerre,3,1,H,1,1,D,2024-25,LIGUE_1,Matchday 3
2024-09-01,Stade de Reims,Stade Rennais FC 1901,2,1,H,1,1,D,2024-25,LIGUE_1,Matchday 3
2024-09-01,Lille OSC,Paris Saint-Germain,1,3,A,0,2,A,2024-25,LIGUE_1,Matchday 3
2024-09-13,AS Saint-Étienne,Lille OSC,1,0,H,1,0,H,2024-25,LIGUE_1,Matchday 4
2024-09-14,Olympique de Marseille,OGC Nice,2,0,H,1,0,H,2024-25,LIGUE_1,Matchday 4
2024-09-14,AJ Auxerre,AS Monaco,0,3,A,0,2,A,2024-25,LIGUE_1,Matchday 4
2024-09-14,Paris Saint-Germain,Stade Brestois 29,3,1,H,1,1,D,2024-25,LIGUE_1,Matchday 4
2024-09-15,Stade Rennais FC 1901,Montpellier HSC,3,0,H,2,0,H,2024-25,LIGUE_1,Matchday 4
2024-09-15,FC Nantes,Stade de Reims,1,2,A,1,1,D,2024-25,LIGUE_1,Matchday 4
2024-09-15,Toulouse,Le Havre,2,0,H,0,0,D,2024-25,LIGUE_1,Matchday 4
2024-09-15,RC Strasbourg Alsace,Angers SCO,1,1,D,1,0,H,2024-25,LIGUE_1,Matchday 4
2024-09-15,Racing Club de Lens,Olympique Lyonnais,0,0,D,0,0,D,2024-25,LIGUE_1,Matchday 4
2024-09-20,OGC Nice,AS Saint-Étienne,8,0,H,6,0,H,2024-25,LIGUE_1,Matchday 5
2024-09-21,Lille OSC,RC Strasbourg Alsace,3,3,D,2,2,D,2024-25,LIGUE_1,Matchday 5
2024-09-21,Stade Rennais FC 1901,Racing Club de Lens,1,1,D,1,0,H,2024-25,LIGUE_1,Matchday 5
2024-09-21,Stade de Reims,Paris Saint-Germain,1,1,D,1,0,H,2024-25,LIGUE_1,Matchday 5
2024-09-22,AS Monaco,Le Havre,3,1,H,1,1,D,2024-25,LIGUE_1,Matchday 5
2024-09-22,Stade Brestois 29,Toulouse,2,0,H,1,0,H,2024-25,LIGUE_1,Matchday 5
2024-09-22,Angers SCO,FC Nantes,1,1,D,1,1,D,2024-25,LIGUE_1,Matchday 5
2024-09-22,Montpellier HSC,AJ Auxerre,3,2,H,0,1,A,2024-25,LIGUE_1,Matchday 5
2024-09-22,Olympique Lyonnais,Olympique de Marseille,2,3,A,0,0,D,2024-25,LIGUE_1,Matchday 5
2024-09-27,AJ Auxerre,Stade Brestois 29,3,0,H,2,0,H,2024-25,LIGUE_1,Matchday 6
2024-09-27,Paris Saint-Germain,Stade Rennais FC 1901,3,1,H,1,0,H,2024-25,LIGUE_1,Matchday 6
2024-09-28,Racing Club de Lens,OGC Nice,0,0,D,0,0,D,2024-25,LIGUE_1,Matchday 6
2024-09-28,Le Havre,Lille OSC,0,3,A,0,2,A,2024-25,LIGUE_1,Matchday 6
2024-09-28,AS Monaco,Montpellier HSC,2,1,H,1,1,D,2024-25,LIGUE_1,Matchday 6
2024-09-29,Toulouse,Olympique Lyonnais,1,2,A,1,1,D,2024-25,LIGUE_1,Matchday 6
2024-09-29,FC Nantes,AS Saint-Étienne,2,2,D,1,0,H,2024-25,LIGUE_1,Matchday 6
2024-09-29,Angers SCO,Stade de Reims,1,3,A,0,2,A,2024-25,LIGUE_1,Matchday 6
2024-09-29,RC Strasbourg Alsace,Olympique de Marseille,1,0,H,1,0,H,2024-25,LIGUE_1,Matchday 6
2024-10-04,Olympique de Marseille,Angers SCO,1,1,D,0,0,D,2024-25,LIGUE_1,Matchday 7
2024-10-05,AS Saint-Étienne,AJ Auxerre,3,1,H,1,0,H,2024-25,LIGUE_1,Matchday 7
2024-10-05,Lille OSC,Toulouse,2,1,H,0,1,A,2024-25,LIGUE_1,Matchday 7
2024-10-05,Stade Rennais FC 1901,AS Monaco,1,2,A,1,2,A,2024-25,LIGUE_1,Matchday 7
2024-10-06,Olympique Lyonnais,FC Nantes,2,0,H,1,0,H,2024-25,LIGUE_1,Matchday 7
2024-10-06,Stade Brestois 29,Le Havre,2,0,H,1,0,H,2024-25,LIGUE_1,Matchday 7
2024-10-06,RC Strasbourg Alsace,Racing Club de Lens,2,2,D,1,2,A,2024-25,LIGUE_1,Matchday 7
2024-10-06,Stade de Reims,Montpellier HSC,4,2,H,2,1,H,2024-25,LIGUE_1,Matchday 7
2024-10-06,OGC Nice,Paris Saint-Germain,1,1,D,1,0,H,2024-25,LIGUE_1,Matchday 7
2024-10-18,AS Monaco,Lille OSC,0,0,D,0,0,D,2024-25,LIGUE_1,Matchday 8
2024-10-19,Stade Brestois 29,Stade Rennais FC 1901,1,1,D,0,0,D,2024-25,LIGUE_1,Matchday 8
2024-10-19,AS Saint-Étienne,Racing Club de Lens,0,2,A,0,1,A,2024-25,LIGUE_1,Matchday 8
2024-10-19,Paris Saint-Germain,RC Strasbourg Alsace,4,2,H,1,0,H,2024-25,LIGUE_1,Matchday 8
2024-10-20,Le Havre,Olympique Lyonnais,0,4,A,0,1,A,2024-25,LIGUE_1,Matchday 8
2024-10-20,AJ Auxerre,Stade de Reims,2,1,H,1,0,H,2024-25,LIGUE_1,Matchday 8
2024-10-20,Toulouse,Angers SCO,1,1,D,0,1,A,2024-25,LIGUE_1,Matchday 8
2024-10-20,FC Nantes,OGC Nice,1,1,D,0,0,D,2024-25,LIGUE_1,Matchday 8
2024-10-20,Montpellier HSC,Olympique de Marseille,0,5,A,0,3,A,2024-25,LIGUE_1,Matchday 8
2024-10-25,Stade Rennais FC 1901,Le Havre,1,0,H,0,0,D,2024-25,LIGUE_1,Matchday 9
2024-10-26,Angers SCO,AS Saint-Étienne,4,2,H,2,1,H,2024-25,LIGUE_1,Matchday 9
2024-10-26,Stade de Reims,Stade Brestois 29,1,2,A,1,2,A,2024-25,LIGUE_1,Matchday 9
2024-10-26,Racing Club de Lens,Lille OSC,0,2,A,0,0,D,2024-25,LIGUE_1,Matchday 9
2024-10-27,Olympique Lyonnais,AJ Auxerre,2,2,D,1,0,H,2024-25,LIGUE_1,Matchday 9
2024-10-27,OGC Nice,AS Monaco,2,1,H,1,1,D,2024-25,LIGUE_1,Matchday 9
2024-10-27,Montpellier HSC,Toulouse,0,3,A,0,3,A,2024-25,LIGUE_1,Matchday 9
2024-10-27,RC Strasbourg Alsace,FC Nantes,3,1,H,1,0,H,2024-25,LIGUE_1,Matchday 9
2024-10-27,Olympique de Marseille,Paris Saint-Germain,0,3,A,0,3,A,2024-25,LIGUE_1,Matchday 9
2024-11-01,AS Monaco,Angers SCO,0,1,A,0,1,A,2024-25,LIGUE_1,Matchday 10
2024-11-01,Lille OSC,Olympique Lyonnais,1,1,D,1,0,H,2024-25,LIGUE_1,Matchday 10
2024-11-02,Paris Saint-Germain,Racing Club de Lens,1,0,H,1,0,H,2024-25,LIGUE_1,Matchday 10
2024-11-02,Stade Brestois 29,OGC Nice,0,1,A,0,1,A,2024-25,LIGUE_1,Matchday 10
2024-11-02,AS Saint-Étienne,RC Strasbourg Alsace,2,0,H,0,0,D,2024-25,LIGUE_1,Matchday 10
2024-11-03,Toulouse,Stade de Reims,1,0,H,0,0,D,2024-25,LIGUE_1,Matchday 10
2024-11-03,AJ Auxerre,Stade Rennais FC 1901,4,0,H,2,0,H,2024-25,LIGUE_1,Matchday 10
2024-11-03,Le Havre,Montpellier HSC,1,0,H,0,0,D,2024-25,LIGUE_1,Matchday 10
2024-11-03,FC Nantes,Olympique de Marseille,1,2,A,1,1,D,2024-25,LIGUE_1,Matchday 10
2024-11-08,Olympique de Marseille,AJ Auxerre,1,3,A,0,3,A,2024-25,LIGUE_1,Matchday 11
2024-11-09,RC Strasbourg Alsace,AS Monaco,1,3,A,1,0,H,2024-25,LIGUE_1,Matchday 11
2024-11-09,Racing Club de Lens,FC Nantes,3,2,H,1,1,D,2024-25,LIGUE_1,Matchday 11
2024-11-09,Angers SCO,Paris Saint-Germain,2,4,A,0,4,A,2024-25,LIGUE_1,Matchday 11
2024-11-10,OGC Nice,Lille OSC,2,2,D,0,1,A,2024-25,LIGUE_1,Matchday 11
2024-11-10,Montpellier HSC,Stade Brestois 29,3,1,H,2,0,H,2024-25,LIGUE_1,Matchday 11
2024-11-10,Le Havre,Stade de Reims,0,3,A,0,2,A,2024-25,LIGUE_1,Matchday 11
2024-11-10,Stade Rennais FC 1901,Toulouse,0,2,A,0,2,A,2024-25,LIGUE_1,Matchday 11
2024-11-10,Olympique Lyonnais,AS Saint-Étienne,1,0,H,1,0,H,2024-25,LIGUE_1,Matchday 11
2024-11-22,AS Monaco,Stade Brestois 29,3,2,H,2,0,H,2024-25,LIGUE_1,Matchday 12
2024-11-22,Paris Saint-Germain,Toulouse,3,0,H,1,0,H,2024-25,LIGUE_1,Matchday 12
2024-11-23,Racing Club de Lens,Olympique de Marseille,1,3,A,0,0,D,2024-25,LIGUE_1,Matchday 12
2024-11-23,AS Saint-Étienne,Montpellier HSC,1,0,H,0,0,D,2024-25,LIGUE_1,Matchday 12
2024-11-23,Stade de Reims,Olympique Lyonnais,1,1,D,0,1,A,2024-25,LIGUE_1,Matchday 12
2024-11-24,Lille OSC,Stade Rennais FC 1901,1,0,H,1,0,H,2024-25,LIGUE_1,Matchday 12
2024-11-24,FC Nantes,Le Havre,0,2,A,0,1,A,2024-25,LIGUE_1,Matchday 12
2024-11-24,AJ Auxerre,Angers SCO,1,0,H,0,0,D,2024-25,LIGUE_1,Matchday 12
2024-11-24,OGC Nice,RC Strasbourg Alsace,2,1,H,0,1,A,2024-25,LIGUE_1,Matchday 12
2024-11-29,Stade de Reims,Racing Club de Lens,0,2,A,0,1,A,2024-25,LIGUE_1,Matchday 13
2024-11-30,Stade Rennais FC 1901,AS Saint-Étienne,5,0,H,2,0,H,2024-25,LIGUE_1,Matchday 13
2024-11-30,Stade Brestois 29,RC Strasbourg Alsace,3,1,H,2,0,H,2024-25,LIGUE_1,Matchday 13
2024-11-30,Paris Saint-Germain,FC Nantes,1,1,D,1,1,D,2024-25,LIGUE_1,Matchday 13
2024-12-01,Montpellier HSC,Lille OSC,2,2,D,1,1,D,2024-25,LIGUE_1,Matchday 13
2024-12-01,Le Havre,Angers SCO,0,1,A,0,0,D,2024-25,LIGUE_1,Matchday 13
2024-12-01,Toulouse,AJ Auxerre,2,0,H,2,0,H,2024-25,LIGUE_1,Matchday 13
2024-12-01,Olympique Lyonnais,OGC Nice,4,1,H,3,1,H,2024-25,LIGUE_1,Matchday 13
2024-12-01,Olympique de Marseille,AS Monaco,2,1,H,0,1,A,2024-25,LIGUE_1,Matchday 13
2024-12-06,Lille OSC,Stade Brestois 29,3,1,H,2,0,H,2024-25,LIGUE_1,Matchday 14
2024-12-06,AJ Auxerre,Paris Saint-Germain,0,0,D,0,0,D,2024-25,LIGUE_1,Matchday 14
2024-12-07,AS Monaco,Toulouse,2,0,H,0,0,D,2024-25,LIGUE_1,Matchday 14
2024-12-07,OGC Nice,Le Havre,2,1,H,0,0,D,2024-25,LIGUE_1,Matchday 14
2024-12-07,Angers SCO,Olympique Lyonnais,0,3,A,0,1,A,2024-25,LIGUE_1,Matchday 14
2024-12-08,Racing Club de Lens,Montpellier HSC,2,0,H,1,0,H,2024-25,LIGUE_1,Matchday 14
2024-12-08,RC Strasbourg Alsace,Stade de Reims,0,0,D,0,0,D,2024-25,LIGUE_1,Matchday 14
2024-12-08,FC Nantes,Stade Rennais FC 1901,1,0,H,0,0,D,2024-25,LIGUE_1,Matchday 14
2024-12-08,AS Saint-Étienne,Olympique de Marseille,0,2,A,0,1,A,2024-25,LIGUE_1,Matchday 14
2024-12-13,Toulouse,AS Saint-Étienne,2,1,H,0,0,D,2024-25,LIGUE_1,Matchday 15
2024-12-14,Olympique de Marseille,Lille OSC,1,1,D,1,0,H,2024-25,LIGUE_1,Matchday 15
2024-12-14,AJ Auxerre,Racing Club de Lens,2,2,D,1,2,A,2024-25,LIGUE_1,Matchday 15
2024-12-14,Stade de Reims,AS Monaco,0,0,D,0,0,D,2024-25,LIGUE_1,Matchday 15
2024-12-15,Montpellier HSC,OGC Nice,2,2,D,1,2,A,2024-25,LIGUE_1,Matchday 15
2024-12-15,Stade Rennais FC 1901,Angers SCO,2,0,H,1,0,H,2024-25,LIGUE_1,Matchday 15
2024-12-15,Le Havre,RC Strasbourg Alsace,0,3,A,0,2,A,2024-25,LIGUE_1,Matchday 15
2024-12-15,Stade Brestois 29,FC Nantes,4,1,H,2,0,H,2024-25,LIGUE_1,Matchday 15
2024-12-15,Paris Saint-Germain,Olympique Lyonnais,3,1,H,2,1,H,2024-25,LIGUE_1,Matchday 15
2024-12-18,AS Monaco,Paris Saint-Germain,2,4,A,0,1,A,2024-25,LIGUE_1,Matchday 16
2025-01-03,OGC Nice,Stade Rennais FC 1901,3,2,H,3,1,H,2024-25,LIGUE_1,Matchday 16
2025-01-04,AS Saint-Étienne,Stade de Reims,3,1,H,0,1,A,2024-25,LIGUE_1,Matchday 16
